,exchange,fsym,tsym,start,end
22120,ataix,BCH,USDT,1571356800,1581206400
22121,ataix,BCH,BTC,1579478400,1581206400
22122,ataix,XRP,ETH,1571356800,1581206400
22123,ataix,XRP,BTC,1564444800,1581206400
22124,ataix,XRP,USDT,1571356800,1581206400
22127,ataix,DOGE,BTC,1571356800,1581206400
22128,ataix,DOGE,ETH,1571356800,1581206400
22129,ataix,DOGE,USDT,1571356800,1581206400
22130,ataix,LTC,BTC,1571356800,1581206400
22131,ataix,LTC,USDT,1571356800,1581206400
22132,ataix,LTC,EUR,1571875200,1571875200
22133,ataix,LTC,ETH,1571356800,1581206400
22134,ataix,RVN,BTC,1578441600,1579651200
22135,ataix,KOTO,BTC,1577923200,1578096000
22136,ataix,XMR,BTC,1571356800,1581206400
22137,ataix,XMR,ETH,1571356800,1581206400
22138,ataix,MONA,BTC,1571961600,1576454400
22139,ataix,PBQ,BTC,1571356800,1581206400
22140,ataix,PBQ,ETH,1572480000,1578614400
22141,ataix,PBQ,EUR,1571356800,1578355200
22142,ataix,ADA,BTC,1571356800,1581206400
22143,ataix,ADA,ETH,1571356800,1581206400
22144,ataix,USDT,EUR,1574208000,1581206400
22145,ataix,ETH,BTC,1571356800,1581206400
22146,ataix,ETH,USDT,1571356800,1581206400
22147,ataix,BBK,BTC,1580256000,1581206400
22148,ataix,FJC,BTC,1574294400,1581120000
22149,ataix,FJC,ETH,1574985600,1581120000
22150,ataix,BTC,EUR,1571529600,1579824000
22151,ataix,BTC,USDT,1571356800,1581206400
22152,bcbitcoin,MIOTA,GBP,1580256000,1580947200
22154,bcbitcoin,XRP,GBP,1580169600,1581206400
22155,bcbitcoin,XRP,EUR,1581206400,1581206400
22156,bcbitcoin,ZRX,EUR,1580169600,1580169600
22158,bcbitcoin,VTC,GBP,1580860800,1581206400
22159,bcbitcoin,EOS,GBP,1580169600,1580169600
22161,bcbitcoin,BCD,GBP,1580342400,1580342400
22162,bcbitcoin,MAID,GBP,1580428800,1580428800
22164,bcbitcoin,VET,GBP,1580169600,1581206400
22165,bcbitcoin,LTC,EUR,1580256000,1580256000
22166,bcbitcoin,LTC,GBP,1580428800,1581033600
22167,bcbitcoin,DGB,GBP,1580428800,1580428800
22168,bcbitcoin,ETC,GBP,1580947200,1580947200
22169,bcbitcoin,ZIL,GBP,1580169600,1581120000
22170,bcbitcoin,ZIL,EUR,1580169600,1580169600
22171,bcbitcoin,USDC,EUR,1580169600,1580169600
22172,bcbitcoin,USDC,GBP,1580169600,1580169600
22173,bcbitcoin,THETA,GBP,1580860800,1580860800
22174,bcbitcoin,ETN,EUR,1580169600,1580169600
22175,bcbitcoin,ETN,GBP,1580515200,1580515200
22176,bcbitcoin,BSV,EUR,1580169600,1580947200
22177,bcbitcoin,BSV,GBP,1580169600,1581206400
22178,bcbitcoin,BTT,GBP,1580428800,1580428800
22179,bcbitcoin,GBYTE,GBP,1580947200,1580947200
22180,bcbitcoin,BCH,GBP,1580601600,1580947200
22181,bcbitcoin,BCH,EUR,1580169600,1580169600
22182,bcbitcoin,DOGE,EUR,1580169600,1580169600
22183,bcbitcoin,DOGE,GBP,1581033600,1581033600
22185,bcbitcoin,XTZ,EUR,1580169600,1580169600
22186,bcbitcoin,LINK,GBP,1580342400,1581206400
22187,bcbitcoin,LINK,EUR,1580169600,1580169600
22188,bcbitcoin,BAT,EUR,1580169600,1580169600
22189,bcbitcoin,BAT,GBP,1580256000,1581033600
22190,bcbitcoin,ETH,GBP,1580515200,1581206400
22191,bcbitcoin,ETH,EUR,1580428800,1580688000
22192,bcbitcoin,RVN,EUR,1580169600,1580169600
22193,bcbitcoin,RVN,GBP,1580688000,1580688000
22194,bcbitcoin,CRPT,GBP,1580428800,1580428800
22196,bcbitcoin,TNT,EUR,1580169600,1580169600
22197,bcbitcoin,XLM,EUR,1580860800,1580947200
22198,bcbitcoin,XLM,GBP,1580515200,1581206400
22201,bcbitcoin,USDT,EUR,1580169600,1580169600
22202,bcbitcoin,USDT,GBP,1580169600,1580428800
22203,bcbitcoin,WAVES,GBP,1580860800,1580860800
22204,bcbitcoin,BTC,GBP,1580169600,1581206400
22205,bcbitcoin,BTC,EUR,1580169600,1581206400
22206,bcbitcoin,PPC,GBP,1580947200,1580947200
22207,bcbitcoin,NEO,GBP,1580860800,1580947200
22208,bcbitcoin,TRX,GBP,1580256000,1580428800
22209,bcbitcoin,TRX,EUR,1580169600,1580169600
22210,bcbitcoin,ICX,GBP,1580256000,1581206400
22211,bcbitcoin,ADA,GBP,1580169600,1581206400
22213,bcbitcoin,BNB,GBP,1580169600,1580169600
22214,bcbitcoin,HOLO,GBP,1580947200,1580947200
22215,bcbitcoin,XEM,GBP,1580169600,1580169600
22216,bcbitcoin,GNT,GBP,1581033600,1581033600
22217,bhex,ETC,USDT,1573516800,1581206400
22218,bhex,ETC,BTC,1573516800,1581206400
22219,bhex,ETC,ETH,1580169600,1581206400
22220,bhex,ALGO,BTC,1573516800,1581206400
22221,bhex,ALGO,USDT,1573516800,1581206400
22222,bhex,ALGO,ETH,1580169600,1581206400
22223,bhex,GT,BTC,1580169600,1581206400
22224,bhex,GT,USDT,1580169600,1581206400
22225,bhex,DRINK,USDT,1575244800,1581206400
22226,bhex,ETH,USDT,1573516800,1581206400
22227,bhex,ETH,BTC,1573516800,1581206400
22228,bhex,QTUM,BTC,1573516800,1581206400
22229,bhex,QTUM,USDT,1573516800,1581206400
22230,bhex,QTUM,ETH,1580169600,1581206400
22231,bhex,BHD,USDT,1573516800,1581206400
22232,bhex,EOS,USDT,1573516800,1581206400
22233,bhex,EOS,BTC,1573516800,1581206400
22234,bhex,EOS,ETH,1580169600,1581206400
22235,bhex,LTC,ETH,1580169600,1581206400
22236,bhex,LTC,BTC,1573516800,1581206400
22237,bhex,LTC,USDT,1573516800,1581206400
22238,bhex,BSV,USDT,1579651200,1581206400
22239,bhex,BSV,BTC,1579651200,1581206400
22240,bhex,BHT,BTC,1573516800,1581206400
22241,bhex,BHT,USDT,1573516800,1581206400
22242,bhex,ONGAS,USDT,1573603200,1581206400
22243,bhex,ONGAS,BTC,1573603200,1581206400
22244,bhex,LXT,BTC,1573516800,1581206400
22245,bhex,LXT,USDT,1573516800,1581206400
22246,bhex,CXCELL,USDT,1573603200,1574899200
22247,bhex,CXCELL,BTC,1573603200,1574899200
22248,bhex,HPT,BTC,1573516800,1581206400
22249,bhex,HPT,USDT,1573516800,1581206400
22250,bhex,ONT,BTC,1573516800,1581206400
22251,bhex,ONT,USDT,1573516800,1581206400
22252,bhex,BEAM,BTC,1573516800,1581206400
22253,bhex,BEAM,USDT,1573516800,1581206400
22254,bhex,OKB,USDT,1580169600,1581206400
22255,bhex,OKB,BTC,1580169600,1581206400
22256,bhex,ZEC,BTC,1579651200,1581206400
22257,bhex,ZEC,USDT,1579651200,1581206400
22258,bhex,ADA,USDT,1580083200,1581206400
22259,bhex,ADA,BTC,1580083200,1581206400
22260,bhex,BTM,BTC,1573516800,1581206400
22261,bhex,BTM,ETH,1580169600,1581206400
22262,bhex,BTM,USDT,1573516800,1581206400
22263,bhex,ARTF,USDT,1573603200,1581206400
22264,bhex,LAMB,BTC,1573516800,1581206400
22265,bhex,LAMB,USDT,1573516800,1581206400
22266,bhex,VOL,USDT,1573516800,1581206400
22267,bhex,TRX,BTC,1573516800,1581206400
22268,bhex,TRX,USDT,1573516800,1581206400
22269,bhex,TRX,ETH,1580169600,1581206400
22270,bhex,DASH,BTC,1579651200,1581206400
22271,bhex,DASH,USDT,1579651200,1581206400
22272,bhex,BUT,USDT,1573516800,1581206400
22273,bhex,XRP,USDT,1573516800,1581206400
22274,bhex,XRP,ETH,1579651200,1581206400
22275,bhex,XRP,BTC,1573516800,1581206400
22276,bhex,BCH,BTC,1573516800,1581206400
22277,bhex,BCH,USDT,1573516800,1581206400
22278,bhex,BTC,USDT,1573516800,1581206400
22279,bhex,HT,BTC,1573516800,1581206400
22280,bhex,HT,USDT,1573516800,1581206400
22281,bhex,DOGE,USDT,1580169600,1581206400
22282,bhex,GRIN,USDT,1573516800,1581206400
22283,bhex,GRIN,BTC,1573516800,1581206400
22284,biki,TYT,USDT,1578009600,1581206400
22285,biki,QQBC,USDT,1572825600,1581206400
22286,biki,THETA,BTC,1572825600,1581206400
22287,biki,THETA,ETH,1572825600,1581206400
22288,biki,HT,USDT,1572825600,1581206400
22289,biki,HT,BTC,1572825600,1581206400
22290,biki,HT,ETH,1572825600,1581206400
22291,biki,IOST,ETH,1572825600,1581206400
22292,biki,IOST,USDT,1572825600,1581206400
22293,biki,ZIL,ETH,1572825600,1581206400
22294,biki,ALGO,USDT,1572825600,1581206400
22295,biki,GXS,BTC,1572825600,1581206400
22296,biki,EOS,ETH,1572825600,1581206400
22297,biki,EOS,USDT,1572825600,1581206400
22298,biki,EOS,BTC,1572825600,1581206400
22299,biki,ELF,BTC,1572825600,1581206400
22300,biki,ELF,ETH,1572825600,1581206400
22301,biki,GT,USDT,1572825600,1581206400
22302,biki,SERO,USDT,1572825600,1581206400
22303,biki,OKB,USDT,1572825600,1581206400
22304,biki,BLZ,ETH,1572825600,1581206400
22305,biki,BLZ,BTC,1572825600,1581206400
22306,biki,TRX,USDT,1572825600,1581206400
22307,biki,TRX,BTC,1572825600,1581206400
22308,biki,CNNS,USDT,1572825600,1581206400
22309,biki,MBL,USDT,1572825600,1581206400
22310,biki,ZB,BTC,1572825600,1581206400
22311,biki,DDD,USDT,1576195200,1580428800
22312,biki,LTK,USDT,1572825600,1581206400
22313,biki,CBE,USDT,1575331200,1581206400
22314,biki,FTN,USDT,1572825600,1581206400
22315,biki,BCH,BTC,1572825600,1581206400
22316,biki,BCH,USDT,1572825600,1581206400
22317,biki,ZRX,BTC,1572825600,1581206400
22318,biki,ZRX,ETH,1572825600,1581206400
22319,biki,BTM,USDT,1572825600,1581206400
22320,biki,VBT,USDT,1574208000,1578528000
22321,biki,BIX,BTC,1572825600,1581206400
22322,biki,BIX,ETH,1572825600,1581206400
22323,biki,DAPPT,USDT,1572825600,1581206400
22324,biki,ETP,USDT,1572912000,1581206400
22325,biki,ETP,BTC,1572912000,1581033600
22326,biki,ETP,ETH,1573257600,1581033600
22327,biki,LTBTC,ETH,1574208000,1581206400
22328,biki,LTBTC,BTC,1574208000,1581206400
22329,biki,LTBTC,USDT,1574208000,1581206400
22330,biki,ETC,USDT,1572825600,1581206400
22331,biki,ETC,BTC,1572825600,1581206400
22332,biki,XRP,BTC,1572825600,1581206400
22333,biki,XRP,USDT,1572825600,1581206400
22334,biki,SEA,USDT,1575331200,1581206400
22335,biki,MINC,USDT,1572912000,1572998400
22336,biki,MINC,ETH,1572912000,1572998400
22337,biki,MINC,BTC,1572912000,1572998400
22338,biki,KCS,BTC,1572825600,1581206400
22339,biki,API,USDT,1576627200,1581206400
22340,biki,SHE,BTC,1572825600,1572998400
22341,biki,LEO,USDT,1572825600,1581206400
22342,biki,BIUT,USDT,1576627200,1581206400
22343,biki,BSV,BTC,1572825600,1581206400
22344,biki,BSV,USDT,1572825600,1581206400
22345,biki,CSAC,USDT,1574035200,1577664000
22346,biki,HYN,USDT,1572825600,1581206400
22347,biki,HYN,ETH,1572825600,1579219200
22348,biki,HYN,BTC,1572825600,1580947200
22349,biki,VOL,USDT,1572825600,1581206400
22350,biki,CRO,USDT,1572912000,1578700800
22351,biki,CRO,BTC,1572912000,1581206400
22352,biki,LTC,USDT,1572825600,1581206400
22353,biki,LTC,BTC,1572825600,1581206400
22354,biki,ARPA,USDT,1572825600,1581206400
22355,biki,DOGE,USDT,1572825600,1581206400
22356,biki,ANKR,USDT,1572825600,1581206400
22357,biki,MAS,ETH,1572825600,1574035200
22358,biki,MAS,BTC,1573084800,1574035200
22359,biki,TDE,USDT,1576195200,1576972800
22360,biki,ETH,USDT,1572825600,1581206400
22361,biki,ETH,BTC,1572825600,1581206400
22362,biki,ATOM,USDT,1572825600,1581206400
22363,biki,QTUM,USDT,1572825600,1581206400
22364,biki,UNICORN,USDT,1574294400,1581206400
22365,biki,TEP,USDT,1574812800,1581206400
22366,biki,LXT,USDT,1572825600,1581120000
22367,biki,FIT,USDT,1572912000,1581206400
22368,biki,PVT,USDT,1572825600,1581206400
22369,biki,BTT,USDT,1572825600,1581206400
22370,biki,BTT,TRX,1572825600,1581206400
22371,biki,BNB,USDT,1572825600,1581206400
22372,biki,BNB,BTC,1572825600,1581206400
22373,biki,MOAC,USDT,1572825600,1581206400
22374,biki,CKB,USDT,1574208000,1581206400
22375,biki,BTS,USDT,1572825600,1581206400
22376,biki,THP,USDT,1574985600,1581206400
22377,biki,GTSE,USDT,1576627200,1581206400
22378,biki,CWV,BTC,1572825600,1581206400
22379,biki,CWV,USDT,1572825600,1581206400
22380,biki,XMX,BTC,1572998400,1577059200
22381,biki,XMX,USDT,1573171200,1581206400
22382,biki,DFP,USDT,1576627200,1581206400
22383,biki,YTA,USDT,1572825600,1581206400
22384,biki,GRIN,USDT,1572825600,1581206400
22385,biki,NEW,USDT,1572825600,1581206400
22386,biki,TSR,USDT,1574812800,1581206400
22387,biki,ONT,BTC,1572825600,1581206400
22388,biki,ONT,USDT,1572825600,1581206400
22389,biki,AT,USDT,1572825600,1581206400
22390,biki,EM,USDT,1572825600,1581206400
22391,biki,FET,USDT,1572825600,1581206400
22392,biki,FTK,BTC,1572825600,1581206400
22393,biki,BEAM,USDT,1572825600,1581206400
22394,biki,ETM,USDT,1572825600,1581206400
22395,biki,AMAL,BTC,1576627200,1581206400
22396,biki,LCP,USDT,1572825600,1581206400
22397,biki,NEO,USDT,1572825600,1581206400
22398,biki,DAMO,USDT,1576886400,1581206400
22399,biki,EGT,ETH,1574380800,1574380800
22400,biki,EGT,USDT,1572998400,1581206400
22401,biki,BTC,USDT,1572825600,1581206400
22402,biki,IPC,USDT,1572912000,1581206400
22403,biki,ADA,USDT,1572825600,1581206400
22404,biki,OXT,USDT,1580342400,1581206400
22405,biki,CELR,USDT,1572825600,1581206400
22406,biki,DASH,USDT,1572825600,1581206400
22407,biki,FOR,USDT,1572912000,1581206400
22408,biki,DTC,USDT,1572912000,1580342400
22409,biki,SINX,USDT,1573776000,1581206400
22410,biki,BCS,USDT,1574985600,1581206400
22411,biki,LAMB,BTC,1572825600,1581206400
22412,bilaxy,SOUL,ETH,1573516800,1575676800
22413,bilaxy,OCEAN,ETH,1573516800,1577232000
22414,bilaxy,XDB,ETH,1573516800,1577232000
22418,bilaxy,BOLT,ETH,1573516800,1577232000
22419,bilaxy,YEED,ETH,1573516800,1577232000
22420,bilaxy,SS,ETH,1576886400,1576886400
22421,bilaxy,SXP,BTC,1573516800,1577232000
22422,bilaxy,SXP,ETH,1574035200,1577232000
22423,bilaxy,SXP,USDT,1573516800,1577232000
22424,bilaxy,LBA,ETH,1574812800,1574812800
22425,bilaxy,LOOM,ETH,1573516800,1577232000
22426,bilaxy,PTN,ETH,1573516800,1577232000
22428,bilaxy,LAMB,USDT,1573516800,1577232000
22429,bilaxy,NKN,ETH,1573603200,1573603200
22430,bilaxy,NKN,USDT,1573516800,1577232000
22431,bilaxy,URAC,ETH,1573603200,1576886400
22432,bilaxy,GOT,ETH,1573862400,1575936000
22433,bilaxy,ENJ,USDT,1573516800,1577232000
22434,bilaxy,NXT,BTC,1573948800,1577232000
22435,bilaxy,NXT,ETH,1573948800,1575504000
22436,bilaxy,TRTL,ETH,1573516800,1577232000
22438,bilaxy,RAVEN,ETH,1573516800,1577232000
22439,bilaxy,BQQQ,ETH,1575590400,1575590400
22441,bilaxy,MATIC,USDT,1573516800,1577232000
22442,bilaxy,TAN,ETH,1573516800,1577232000
22443,bilaxy,COS,ETH,1573948800,1573948800
22444,bilaxy,COS,USDT,1573948800,1577232000
22445,bilaxy,CHZ,ETH,1573516800,1577232000
22446,bilaxy,CHZ,USDT,1573516800,1577232000
22447,bilaxy,DX,ETH,1573516800,1577232000
22448,bilaxy,MEXC,BTC,1573516800,1577232000
22449,bilaxy,ZRX,USDT,1573516800,1577232000
22452,bilaxy,NYZO,USDT,1573516800,1577232000
22453,bilaxy,TNT,ETH,1573516800,1577232000
22454,bilaxy,IGNIS,ETH,1574121600,1574121600
22455,bilaxy,IGNIS,BTC,1574208000,1577232000
22456,bilaxy,ESCX,ETH,1573516800,1577232000
22457,bilaxy,DEC,ETH,1573776000,1577059200
22458,bilaxy,NOIA,USDT,1573516800,1577232000
22459,bilaxy,RCN,ETH,1573516800,1577232000
22460,bilaxy,ASA,ETH,1573689600,1573689600
22463,bilaxy,COCOS,USDT,1573516800,1577232000
22464,bilaxy,EOS,USDT,1573516800,1577232000
22465,bilaxy,EOS,ETH,1573516800,1577232000
22466,bilaxy,SERO,USDT,1573516800,1577232000
22467,bilaxy,GO,ETH,1573516800,1577232000
22468,bilaxy,GO,BTC,1573516800,1577232000
22470,bilaxy,CRE,ETH,1573516800,1573948800
22471,bilaxy,CRE,USDT,1573516800,1577232000
22473,bilaxy,ETH,BTC,1573516800,1577232000
22474,bilaxy,ETH,USDT,1573516800,1577232000
22475,bilaxy,COVA,ETH,1573516800,1577232000
22476,bilaxy,XPX,BIA,1573516800,1574208000
22478,bilaxy,XPX,USDT,1573516800,1577232000
22479,bilaxy,XPX,ETH,1573516800,1577232000
22481,bilaxy,RUNE,BNB,1575244800,1576713600
22482,bilaxy,LINK,USDT,1573516800,1577232000
22483,bilaxy,MTL,USDT,1573516800,1577232000
22485,bilaxy,SKT,ETH,1573948800,1576627200
22486,bilaxy,IOTX,ETH,1573516800,1577232000
22487,bilaxy,IOTX,USDT,1573516800,1577059200
22488,bilaxy,BVA,USDT,1573516800,1577232000
22489,bilaxy,DAV,ETH,1573516800,1574294400
22490,bilaxy,ALGO,USDT,1573516800,1577232000
22491,bilaxy,ALGO,ETH,1573516800,1577232000
22492,bilaxy,SQR,ETH,1574467200,1574640000
22493,bilaxy,WPR,ETH,1573516800,1577232000
22494,bilaxy,TOL,ETH,1573516800,1576627200
22495,bilaxy,HOT,USDT,1573516800,1577232000
22496,bilaxy,HOT,ETH,1573516800,1577232000
22497,bilaxy,ECO,ETH,1573516800,1575504000
22498,bilaxy,BIA,ETH,1573516800,1577232000
22499,bilaxy,BIA,BNB,1573516800,1577232000
22500,bilaxy,BIA,BTC,1573516800,1577232000
22501,bilaxy,BIA,USDT,1573516800,1577232000
22502,bilaxy,ARDR,BTC,1573516800,1577232000
22503,bilaxy,ARDR,ETH,1573516800,1577232000
22504,bilaxy,AST,ETH,1573516800,1577232000
22505,bilaxy,TSHP,BIA,1573948800,1573948800
22506,bilaxy,TSHP,ETH,1573516800,1573862400
22507,bilaxy,TRB,USDT,1573516800,1577232000
22508,bilaxy,HER,ETH,1573776000,1573776000
22509,bilaxy,BAND,USDT,1573516800,1577232000
22510,bilaxy,RMESH,ETH,1573516800,1575244800
22512,bilaxy,MXC,ETH,1574121600,1574899200
22514,bilaxy,SPRK,ETH,1573603200,1575849600
22516,bilaxy,CELR,USDT,1573516800,1577232000
22517,bilaxy,MFT,ETH,1573516800,1577232000
22518,bilaxy,HQT,ETH,1573516800,1574985600
22519,bilaxy,DAG,ETH,1573516800,1577232000
22520,bilaxy,OGO,ETH,1573689600,1573689600
22521,bilaxy,OGO,USDT,1573516800,1577232000
22522,bilaxy,AION,BTC,1573516800,1577232000
22523,bilaxy,CVC,USDT,1573516800,1577232000
22524,bilaxy,ERD,USDT,1573516800,1577232000
22525,bilaxy,ERD,BNB,1573516800,1577232000
22527,bilaxy,RHOC,ETH,1575072000,1575072000
22529,bilaxy,SDS,ETH,1574985600,1577145600
22530,bilaxy,ESS,ETH,1573516800,1577232000
22532,bilaxy,CPT,ETH,1574294400,1574380800
22534,bilaxy,EGT,ETH,1574121600,1574121600
22535,bilaxy,MVP,ETH,1573603200,1577232000
22536,bilaxy,QKC,ETH,1573516800,1577232000
22537,bilaxy,USE,ETH,1573516800,1577232000
22539,bilaxy,ABYSS,ETH,1573516800,1577232000
22540,bilaxy,BZNT,ETH,1576022400,1576368000
22541,bilaxy,RDN,ETH,1573516800,1577232000
22542,bilaxy,DOCK,USDT,1573516800,1577232000
22543,bilaxy,ZXC,ETH,1573516800,1577232000
22544,bilaxy,FOAM,ETH,1573516800,1577232000
22545,bilaxy,REN,USDT,1573516800,1577232000
22547,bilaxy,EVX,ETH,1573516800,1577232000
22548,bilaxy,LQD,ETH,1573516800,1577232000
22549,bilaxy,ZP,ETH,1573516800,1577232000
22550,bilaxy,ZP,BTC,1573776000,1573776000
22551,bilaxy,TT,USDT,1573516800,1577232000
22553,bilaxy,NRVE,ETH,1573516800,1575590400
22554,bilaxy,ONE,USDT,1573516800,1577232000
22556,bilaxy,GNT,ETH,1573516800,1577232000
22557,bilaxy,PI,ETH,1573516800,1577232000
22558,bilaxy,BRD,ETH,1573516800,1577232000
22559,bilaxy,SEELE,ETH,1573516800,1577232000
22560,bilaxy,BNB,USDT,1573516800,1577232000
22561,bilaxy,BNB,ETH,1573516800,1577232000
22562,bilaxy,EDR,ETH,1573776000,1576972800
22563,bilaxy,MET,ETH,1573516800,1577232000
22564,bilaxy,KAVA,USDT,1573516800,1577232000
22565,bilaxy,EDN,ETH,1573516800,1577232000
22566,bilaxy,LTC,BTC,1573516800,1577232000
22567,bilaxy,LTC,USDT,1573516800,1577232000
22568,bilaxy,PERL,USDT,1573516800,1577232000
22569,bilaxy,UCN,ETH,1574294400,1575590400
22570,bilaxy,AR,USDT,1573516800,1577232000
22571,bilaxy,AERGO,ETH,1573516800,1577232000
22572,bilaxy,UBT,ETH,1573516800,1577232000
22573,bilaxy,FET,USDT,1573516800,1577232000
22574,bilaxy,CHR,USDT,1573516800,1577232000
22575,bilaxy,VRAB,BNB,1573516800,1577232000
22577,bilaxy,KEY,ETH,1573516800,1577232000
22578,bilaxy,KEY,BTC,1574294400,1577232000
22579,bilaxy,MT,ETH,1575331200,1577232000
22580,bilaxy,MGX,ETH,1573516800,1577232000
22581,bilaxy,ABL,ETH,1573776000,1573862400
22582,bilaxy,STORM,USDT,1573516800,1577232000
22583,bilaxy,KNT,ETH,1574812800,1574812800
22585,bilaxy,TAU,ETH,1573516800,1576972800
22586,bilaxy,ZCN,ETH,1573516800,1577232000
22587,bilaxy,CARD,ETH,1573603200,1577232000
22589,bilaxy,HOLD,ETH,1573948800,1576281600
22590,bilaxy,ATOM,USDT,1573516800,1577232000
22591,bilaxy,VNT,ETH,1573516800,1577232000
22592,bilaxy,SFT,ETH,1573689600,1576108800
22593,bilaxy,ORBS,BTC,1574208000,1577232000
22594,bilaxy,ORBS,ETH,1573516800,1574208000
22595,bilaxy,LND,ETH,1573516800,1577232000
22596,bilaxy,PTON,ETH,1574640000,1577145600
22597,bilaxy,LTO,ETH,1573516800,1577059200
22598,bilaxy,PASC,USDT,1573516800,1577232000
22599,bilaxy,AMB,ETH,1573516800,1577232000
22600,bilaxy,SHK,ETH,1573603200,1574640000
22601,bilaxy,FTM,ETH,1573516800,1577232000
22602,bilaxy,BAT,USDT,1573516800,1577232000
22603,bilaxy,WBT,ETH,1574294400,1575936000
22604,bilaxy,OLT,ETH,1573516800,1577232000
22606,bilaxy,CVT,ETH,1574035200,1574035200
22607,bilaxy,PLG,ETH,1574035200,1575331200
22608,bilaxy,BTC,USDT,1573516800,1577232000
22609,bilaxy,EQUAD,ETH,1574467200,1576972800
22610,bilaxy,UPP,ETH,1573776000,1573776000
22611,bilaxy,DAPPT,ETH,1574640000,1574640000
22612,bilaxy,RSR,ETH,1573516800,1577059200
22613,binanceus,XRP,BTC,1571356800,1581206400
22614,binanceus,XRP,USD,1571356800,1581206400
22615,binanceus,XRP,USDT,1571356800,1581206400
22616,binanceus,BUSD,USD,1575590400,1581206400
22617,binanceus,WAVES,USD,1575590400,1581206400
22618,binanceus,ATOM,USD,1575590400,1581206400
22619,binanceus,ATOM,USDT,1575590400,1581206400
22620,binanceus,ETC,USDT,1571356800,1581206400
22621,binanceus,ETC,USD,1571356800,1581206400
22622,binanceus,BTC,USDT,1571356800,1581206400
22623,binanceus,BTC,USD,1571356800,1581206400
22624,binanceus,BTC,BUSD,1575590400,1581206400
22625,binanceus,VET,USDT,1575590400,1581206400
22626,binanceus,ZRX,USD,1575590400,1581206400
22627,binanceus,ZRX,USDT,1571356800,1581206400
22628,binanceus,ICX,USD,1580169600,1581206400
22629,binanceus,BCH,BTC,1571356800,1581206400
22630,binanceus,BCH,USDT,1571356800,1581206400
22631,binanceus,BCH,USD,1571356800,1581206400
22632,binanceus,ETH,USDT,1571356800,1581206400
22633,binanceus,ETH,USD,1571356800,1581206400
22634,binanceus,ETH,BTC,1571356800,1581206400
22635,binanceus,BNB,USD,1571356800,1581206400
22636,binanceus,BNB,USDT,1571356800,1581206400
22637,binanceus,BNB,BTC,1571356800,1581206400
22638,binanceus,ALGO,USD,1575590400,1581206400
22639,binanceus,BAT,USDT,1571356800,1581206400
22640,binanceus,BAT,USD,1571356800,1581206400
22641,binanceus,LTC,BTC,1571356800,1581206400
22642,binanceus,LTC,USD,1571356800,1581206400
22643,binanceus,LTC,USDT,1571356800,1581206400
22644,binanceus,MIOTA,USD,1575590400,1581206400
22645,binanceus,NANO,USD,1575590400,1581206400
22646,binanceus,ENJ,USD,1580169600,1581206400
22647,binanceus,DOGE,USDT,1575590400,1581206400
22648,binanceus,USDT,USD,1571356800,1581206400
22649,binanceus,DASH,USD,1575590400,1581206400
22650,binanceus,QTUM,USD,1575590400,1581206400
22651,binanceus,QTUM,USDT,1575590400,1581206400
22652,binanceus,LINK,USD,1575590400,1581206400
22653,binanceus,ADA,USD,1571356800,1581206400
22654,binanceus,ADA,USDT,1571356800,1581206400
22655,binanceus,NEO,USD,1575590400,1581206400
